Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,AirTemp,TGBT,T1,T2,T3,T4,T5,T6,T7
2020-06-29 23:00:00+00:00,-1.08,-0.40,-1.05,15.41,23.07,0.55,1.88,1.12,0.45,3.44,5.31,4.45
2020-06-30 00:00:00+00:00,-0.71,-0.24,-0.67,15.21,23.63,0.55,1.88,1.14,0.60,3.62,5.51,4.41
2020-06-30 01:00:00+00:00,-0.51,-0.15,-0.50,15.03,23.70,0.55,1.98,1.09,0.44,3.69,5.57,4.41
2020-06-30 02:00:00+00:00,-0.58,-0.20,-0.57,14.69,23.51,0.55,1.88,1.22,0.48,3.56,5.58,4.37
2020-06-30 03:00:00+00:00,0.46,-0.06,0.47,14.67,26.08,0.55,1.89,1.40,0.53,3.87,5.53,6.39
2020-06-30 04:00:00+00:00,20.83,0.03,20.91,14.62,25.91,0.55,1.91,1.13,0.59,3.89,6.40,5.48
2020-06-30 05:00:00+00:00,96.13,6.50,94.52,14.55,31.24,0.78,2.32,1.24,0.60,5.16,9.24,5.89
2020-06-30 06:00:00+00:00,262.95,99.17,222.17,15.06,32.66,0.90,2.03,1.34,1.00,4.78,8.39,8.13
2020-06-30 07:00:00+00:00,350.47,125.24,277.46,15.97,32.59,1.46,2.69,1.40,0.90,4.02,7.16,8.66
2020-06-30 08:00:00+00:00,398.26,102.65,326.60,17.29,29.53,1.31,2.87,1.47,0.88,3.13,5.41,8.01
2020-06-30 09:00:00+00:00,468.90,42.60,431.86,18.10,28.67,1.36,2.99,1.38,1.25,3.14,4.23,8.00
2020-06-30 10:00:00+00:00,519.48,83.62,442.52,19.03,26.69,0.77,2.91,1.37,0.80,3.10,3.60,7.84
2020-06-30 11:00:00+00:00,482.24,57.91,424.60,19.62,26.30,0.92,2.46,1.39,0.86,3.34,3.45,7.62
2020-06-30 12:00:00+00:00,313.97,1.54,308.76,19.79,28.11,1.26,2.59,1.36,1.09,3.78,3.58,8.20
2020-06-30 13:00:00+00:00,298.24,0.79,295.56,20.05,26.33,0.80,2.65,1.44,0.78,3.63,3.10,7.80
2020-06-30 14:00:00+00:00,293.24,3.42,289.36,20.43,25.43,0.83,2.89,1.38,0.78,3.00,2.40,7.94
2020-06-30 15:00:00+00:00,214.97,1.05,214.12,20.48,24.84,0.74,2.50,1.35,1.04,3.24,2.23,7.60
2020-06-30 16:00:00+00:00,116.02,0.30,116.07,20.51,22.57,0.65,2.17,1.30,0.88,2.08,2.21,7.13
2020-06-30 17:00:00+00:00,91.00,0.20,91.18,20.74,20.86,0.58,2.14,1.25,0.58,1.69,2.20,6.37
2020-06-30 18:00:00+00:00,118.34,237.00,71.67,20.91,20.51,0.60,2.02,1.39,0.62,1.74,1.69,6.32
2020-06-30 19:00:00+00:00,17.64,2.79,17.35,20.32,19.16,0.58,1.96,1.20,0.51,1.74,1.88,5.18
2020-06-30 20:00:00+00:00,-0.20,-0.10,-0.17,19.92,19.09,0.58,1.91,1.14,0.55,1.83,2.50,4.58
2020-06-30 21:00:00+00:00,-0.49,-0.11,-0.45,19.47,19.16,0.58,1.91,1.15,0.48,1.94,2.64,4.43
2020-06-30 22:00:00+00:00,-0.45,-0.10,-0.41,19.02,19.59,0.58,1.88,1.13,0.47,2.06,2.95,4.61
2020-06-30 23:00:00+00:00,-0.36,-0.08,-0.38,18.53,19.78,0.58,1.92,1.12,0.45,2.19,3.21,4.42
2020-07-01 00:00:00+00:00,-0.34,-0.05,-0.35,18.57,20.18,0.58,2.03,1.22,0.47,2.17,3.18,4.56
2020-07-01 01:00:00+00:00,-0.34,-0.04,-0.36,18.71,19.81,0.58,1.91,1.16,0.45,2.16,3.15,4.49
2020-07-01 02:00:00+00:00,-0.34,-0.03,-0.37,18.58,20.20,0.58,1.91,1.14,0.46,2.17,3.31,4.65
2020-07-01 03:00:00+00:00,-0.35,-0.04,-0.49,17.45,23.20,0.58,1.97,1.14,0.60,2.56,4.05,6.04
2020-07-01 04:00:00+00:00,18.68,-0.10,18.72,16.90,24.10,0.61,2.08,1.14,0.60,2.97,4.64,5.79
2020-07-01 05:00:00+00:00,93.24,2.15,93.06,17.32,26.32,0.92,2.54,1.28,0.47,3.46,6.42,5.11
2020-07-01 06:00:00+00:00,184.14,14.03,178.78,18.09,26.98,0.80,2.08,1.32,0.76,3.27,5.53,7.15
2020-07-01 07:00:00+00:00,272.36,144.16,186.68,18.80,30.52,1.07,2.41,1.42,0.96,3.66,4.91,9.98
2020-07-01 08:00:00+00:00,439.38,91.35,372.75,19.99,28.34,1.19,2.61,1.38,0.96,3.27,4.04,8.64
2020-07-01 09:00:00+00:00,462.40,109.29,374.44,21.27,29.02,1.32,2.52,1.82,1.15,3.29,3.89,8.68
2020-07-01 10:00:00+00:00,329.37,6.55,320.35,21.63,28.27,0.99,2.67,1.70,0.83,3.51,3.69,8.61
2020-07-01 11:00:00+00:00,311.03,3.14,304.21,21.94,29.35,1.03,2.83,1.60,0.93,3.32,3.64,9.47
2020-07-01 12:00:00+00:00,191.95,2.69,187.06,21.98,29.95,1.30,2.94,1.58,1.42,3.41,3.93,8.82
2020-07-01 13:00:00+00:00,142.27,2.38,139.25,21.52,27.72,1.42,2.87,1.48,1.23,3.19,3.43,7.77
2020-07-01 14:00:00+00:00,138.43,0.13,137.38,19.77,27.43,1.29,2.50,1.51,1.14,2.66,3.34,8.64
2020-07-01 15:00:00+00:00,227.22,0.93,225.47,18.59,26.88,1.34,2.24,1.74,0.63,2.68,4.16,7.94
2020-07-01 16:00:00+00:00,203.11,28.33,184.84,18.89,25.49,1.40,2.56,1.51,0.59,2.66,3.36,7.35
2020-07-01 17:00:00+00:00,204.14,250.02,125.55,20.12,21.49,0.80,2.03,1.19,0.57,2.18,2.12,6.65
2020-07-01 18:00:00+00:00,120.11,354.85,40.22,20.64,20.80,0.57,1.95,1.19,0.62,2.20,1.75,6.44
2020-07-01 19:00:00+00:00,30.76,126.20,18.80,19.97,20.71,0.55,1.91,1.14,0.63,2.50,2.40,5.55
2020-07-01 20:00:00+00:00,-0.48,-0.47,-0.45,18.98,20.49,0.55,1.87,1.07,0.48,2.82,3.24,4.55
2020-07-01 21:00:00+00:00,-1.35,-0.51,-1.36,18.07,21.41,0.55,1.86,1.12,0.44,3.06,3.90,4.51
2020-07-01 22:00:00+00:00,-1.33,-0.49,-1.31,17.14,22.24,0.56,1.88,1.23,0.49,3.26,4.34,4.54
2020-07-01 23:00:00+00:00,-1.19,-0.45,-1.19,16.25,22.95,0.55,2.02,1.10,0.44,3.46,4.88,4.46
2020-07-02 00:00:00+00:00,-0.79,-0.31,-0.76,15.63,23.09,0.55,1.90,1.11,0.47,3.51,5.11,4.48
2020-07-02 01:00:00+00:00,-0.47,-0.12,-0.46,15.41,23.06,0.55,1.88,1.13,0.45,3.65,5.20,4.27
2020-07-02 02:00:00+00:00,-0.39,-0.05,-0.40,15.12,23.75,0.55,1.88,1.16,0.58,3.68,5.38,4.46
2020-07-02 03:00:00+00:00,0.42,-0.16,0.43,15.05,26.61,0.55,2.03,1.22,0.61,3.86,5.44,6.71
2020-07-02 04:00:00+00:00,28.86,-0.13,28.98,14.77,26.11,0.57,2.03,1.17,0.47,3.38,6.51,5.80
2020-07-02 05:00:00+00:00,177.83,193.88,126.43,15.35,31.35,0.94,2.09,1.26,0.62,4.60,8.49,6.95
2020-07-02 06:00:00+00:00,92.39,1.04,92.32,15.76,32.77,0.90,2.04,1.53,0.73,4.90,8.06,8.39
2020-07-02 07:00:00+00:00,270.60,26.43,255.93,14.28,36.98,1.46,2.88,1.90,0.90,6.01,9.01,8.48
2020-07-02 08:00:00+00:00,500.57,152.12,400.89,15.83,30.95,1.69,2.81,1.56,1.14,4.05,6.06,7.29
2020-07-02 09:00:00+00:00,578.06,181.06,428.77,16.91,28.61,1.77,3.18,1.66,0.79,3.41,4.69,6.81
2020-07-02 10:00:00+00:00,380.02,29.76,351.18,17.51,29.20,1.71,2.78,1.81,0.73,3.39,4.59,7.92
2020-07-02 11:00:00+00:00,569.54,195.10,388.09,18.19,28.01,1.69,2.36,1.80,0.76,3.63,3.90,7.61
2020-07-02 12:00:00+00:00,563.53,125.40,444.19,19.31,27.73,1.77,2.59,1.71,0.70,3.60,3.31,7.81
2020-07-02 13:00:00+00:00,648.70,369.08,324.23,20.24,25.56,1.28,2.38,1.45,0.70,3.16,3.23,7.19
2020-07-02 14:00:00+00:00,396.41,99.71,316.36,20.03,25.12,1.39,2.39,1.87,0.61,2.65,2.42,7.53
2020-07-02 15:00:00+00:00,331.62,45.81,301.02,19.30,24.01,1.33,2.87,1.86,0.63,2.29,2.15,6.69
2020-07-02 16:00:00+00:00,281.62,19.66,272.03,19.56,23.51,0.94,2.33,1.71,0.64,2.25,2.28,7.17
2020-07-02 17:00:00+00:00,242.65,180.50,177.64,19.78,21.74,0.67,2.07,1.40,0.57,2.17,2.19,6.54
2020-07-02 18:00:00+00:00,126.18,199.14,86.88,19.48,21.25,0.69,2.02,1.14,0.62,2.28,2.28,6.14
2020-07-02 19:00:00+00:00,17.95,5.20,17.37,18.59,22.20,0.67,1.97,1.16,0.52,2.96,3.63,5.23
2020-07-02 20:00:00+00:00,-0.64,-0.24,-0.58,18.04,21.72,0.67,2.03,1.23,0.48,3.04,3.77,4.41
2020-07-02 21:00:00+00:00,-1.20,-0.47,-1.19,17.11,22.44,0.67,1.93,1.11,0.57,3.22,4.33,4.49
2020-07-02 22:00:00+00:00,-1.35,-0.52,-1.29,16.09,23.32,0.67,1.92,1.12,0.47,3.59,4.98,4.55
2020-07-02 23:00:00+00:00,-1.31,-0.47,-1.27,15.32,23.96,0.67,1.95,1.13,0.46,3.80,5.67,4.34
2020-07-03 00:00:00+00:00,-1.28,-0.48,-1.25,14.32,24.80,0.67,1.94,1.11,0.44,4.00,6.17,4.48
2020-07-03 01:00:00+00:00,-1.28,-0.47,-1.26,13.44,25.27,0.67,2.06,1.20,0.47,4.18,6.55,4.20
2020-07-03 02:00:00+00:00,-1.25,-0.47,-1.26,12.75,25.97,0.67,1.94,1.10,0.44,4.45,7.11,4.38
2020-07-03 03:00:00+00:00,0.27,-0.32,0.30,12.12,29.60,0.68,2.05,1.12,0.48,4.82,7.66,6.81
2020-07-03 04:00:00+00:00,46.04,223.34,21.28,12.10,29.94,0.98,2.52,1.40,0.59,5.10,8.41,5.02
2020-07-03 05:00:00+00:00,182.56,583.07,47.17,12.90,32.73,0.72,1.95,1.14,0.60,6.35,11.36,4.62
2020-07-03 06:00:00+00:00,317.69,531.74,116.12,13.52,33.94,1.05,2.38,1.44,0.58,5.38,10.54,6.45
2020-07-03 07:00:00+00:00,481.18,587.38,161.27,14.78,33.11,1.59,2.79,1.53,0.62,4.18,8.21,7.89
2020-07-03 08:00:00+00:00,521.64,434.56,229.01,16.28,30.13,1.69,2.38,1.62,0.66,3.77,6.18,7.67
2020-07-03 09:00:00+00:00,684.28,566.37,236.33,17.75,27.54,1.65,2.32,1.38,0.91,3.58,4.06,7.43
2020-07-03 10:00:00+00:00,535.97,245.98,322.19,18.55,26.79,1.57,2.57,1.41,0.70,3.25,3.41,7.58
2020-07-03 11:00:00+00:00,475.27,89.02,389.18,19.18,27.86,1.54,2.69,1.28,0.71,3.29,3.39,8.68
2020-07-03 12:00:00+00:00,544.45,117.17,433.37,19.83,25.43,1.43,2.48,1.43,0.61,3.13,3.32,6.89
2020-07-03 13:00:00+00:00,517.21,53.11,465.53,20.08,25.51,1.35,2.67,1.33,0.61,2.97,3.44,7.09
2020-07-03 14:00:00+00:00,451.23,45.27,412.01,20.31,24.04,1.19,2.45,1.31,0.63,2.69,2.36,7.34
2020-07-03 15:00:00+00:00,429.23,128.89,343.27,20.51,24.05,0.72,2.54,1.29,0.86,2.50,2.38,7.60
2020-07-03 16:00:00+00:00,425.50,444.80,194.08,20.83,21.29,0.69,2.38,1.27,0.61,1.36,2.03,6.76
2020-07-03 17:00:00+00:00,322.59,605.61,104.36,21.41,20.33,0.67,1.98,1.34,0.60,1.32,1.86,6.45
2020-07-03 18:00:00+00:00,107.64,177.24,76.53,21.03,20.06,0.69,1.94,1.24,0.61,1.33,1.70,6.34
2020-07-03 19:00:00+00:00,35.46,107.59,25.31,20.02,19.30,0.67,1.89,1.19,0.53,1.48,1.98,5.47
2020-07-03 20:00:00+00:00,-1.07,-0.54,-1.04,18.56,19.62,0.67,1.85,1.11,0.47,1.81,3.38,4.35
2020-07-03 21:00:00+00:00,-1.42,-0.59,-1.37,17.37,21.41,0.67,1.85,1.13,0.44,2.34,4.40,4.49
2020-07-03 22:00:00+00:00,-1.39,-0.56,-1.36,16.81,22.14,0.67,1.96,1.23,0.50,2.51,4.76,4.49
2020-07-03 23:00:00+00:00,-1.32,-0.50,-1.29,16.15,22.38,0.67,1.89,1.13,0.59,2.66,4.99,4.38
2020-07-04 00:00:00+00:00,-1.18,-0.44,-1.16,15.35,22.65,0.67,1.89,1.14,0.46,2.70,5.33,4.44
2020-07-04 01:00:00+00:00,-1.02,-0.43,-1.00,14.73,23.11,0.67,1.88,1.15,0.45,2.91,5.74,4.31
2020-07-04 02:00:00+00:00,-1.04,-0.42,-1.02,13.98,23.95,0.67,2.02,1.11,0.46,3.03,6.27,4.30
2020-07-04 03:00:00+00:00,-0.02,-0.34,0.01,13.40,24.40,0.67,1.89,1.11,0.46,3.33,6.44,4.51
2020-07-04 04:00:00+00:00,23.30,3.22,22.95,13.25,25.46,0.67,1.89,1.23,0.45,3.63,7.30,4.30
2020-07-04 05:00:00+00:00,89.06,2.95,88.75,13.64,29.96,0.67,2.02,1.09,0.54,5.29,9.90,4.35
2020-07-04 06:00:00+00:00,194.67,55.06,170.71,14.29,27.66,0.67,1.88,1.11,0.53,4.55,8.58,4.32
2020-07-04 07:00:00+00:00,273.42,21.07,261.44,15.56,25.95,0.67,1.88,1.14,0.47,3.80,7.25,4.62
2020-07-04 08:00:00+00:00,370.94,21.96,354.10,17.11,22.33,0.67,1.87,1.14,0.44,2.93,4.76,4.54
2020-07-04 09:00:00+00:00,563.81,261.02,360.55,18.92,19.77,0.67,2.02,1.24,0.47,2.14,2.69,4.49
2020-07-04 10:00:00+00:00,373.33,84.10,295.33,19.19,19.44,0.67,1.91,1.15,0.44,2.17,2.59,4.41
2020-07-04 11:00:00+00:00,729.73,250.17,494.93,20.87,19.61,0.67,1.93,1.17,0.47,2.16,2.61,4.47
2020-07-04 12:00:00+00:00,375.42,18.16,355.01,20.80,19.77,0.67,1.92,1.20,0.45,2.16,2.61,4.61
2020-07-04 13:00:00+00:00,570.34,67.56,505.53,21.60,19.86,0.67,2.08,1.19,0.59,2.04,2.40,4.70
2020-07-04 14:00:00+00:00,481.33,74.13,419.58,22.04,18.30,0.67,1.93,1.28,0.46,1.58,1.71,4.57
2020-07-04 15:00:00+00:00,199.23,0.57,198.53,21.68,18.12,0.67,1.92,1.18,0.45,1.52,1.60,4.65
2020-07-04 16:00:00+00:00,157.14,0.40,157.00,21.30,17.93,0.67,1.92,1.12,0.47,1.52,1.59,4.54
2020-07-04 17:00:00+00:00,51.94,0.11,51.98,21.14,18.29,0.67,2.04,1.15,0.44,1.52,1.61,4.73
2020-07-04 18:00:00+00:00,31.24,0.09,31.29,20.74,18.05,0.67,1.91,1.13,0.47,1.56,1.61,4.65
2020-07-04 19:00:00+00:00,7.70,-0.05,7.70,20.20,18.65,0.67,1.91,1.15,0.58,1.64,2.13,4.45
2020-07-04 20:00:00+00:00,-0.07,-0.05,-0.09,19.62,19.50,0.67,1.94,1.24,0.47,1.94,2.55,4.63
2020-07-04 21:00:00+00:00,-0.35,-0.04,-0.37,19.10,19.62,0.67,1.99,1.19,0.45,2.01,2.85,4.54
2020-07-04 22:00:00+00:00,-0.33,-0.04,-0.34,18.77,19.87,0.67,1.90,1.14,0.46,2.12,3.06,4.55
2020-07-04 23:00:00+00:00,-0.33,0.00,-0.34,18.32,20.21,0.67,1.90,1.17,0.45,2.20,3.34,4.49
2020-07-05 00:00:00+00:00,-0.71,-0.01,-0.72,17.73,20.95,0.67,2.02,1.17,0.46,2.40,3.73,4.56
2020-07-05 01:00:00+00:00,-0.70,-0.14,-0.78,17.34,21.36,0.67,1.91,1.16,0.46,2.50,4.12,4.49
2020-07-05 02:00:00+00:00,-0.79,-0.12,-0.74,17.47,21.54,0.67,1.89,1.29,0.57,2.59,3.92,4.41
2020-07-05 03:00:00+00:00,-0.31,-0.01,-0.24,17.67,21.03,0.67,1.89,1.19,0.47,2.52,3.81,4.45
2020-07-05 04:00:00+00:00,8.09,0.09,8.14,17.51,21.98,0.67,2.04,1.17,0.45,2.70,4.32,4.58
2020-07-05 05:00:00+00:00,53.73,0.21,53.89,17.85,24.07,0.67,1.89,1.17,0.47,3.73,5.55,4.54
2020-07-05 06:00:00+00:00,118.52,1.43,118.20,17.95,22.98,0.67,1.90,1.12,0.44,3.42,5.12,4.38
2020-07-05 07:00:00+00:00,249.00,13.40,241.65,18.46,21.42,0.67,1.89,1.28,0.47,2.59,3.99,4.51
2020-07-05 08:00:00+00:00,406.71,93.88,339.43,19.16,20.41,0.67,2.03,1.20,0.56,2.26,3.04,4.49
2020-07-05 09:00:00+00:00,307.22,2.45,304.03,19.99,19.69,0.67,1.92,1.17,0.48,2.14,2.61,4.61
2020-07-05 10:00:00+00:00,387.99,3.84,381.50,20.76,19.79,0.67,1.93,1.19,0.44,2.17,2.60,4.65
2020-07-05 11:00:00+00:00,333.69,1.11,328.62,21.21,19.82,0.67,1.99,1.21,0.47,2.14,2.60,4.54
2020-07-05 12:00:00+00:00,208.33,0.41,205.94,21.74,19.99,0.67,2.03,1.26,0.44,2.14,2.61,4.68
2020-07-05 13:00:00+00:00,342.62,4.73,335.74,22.90,19.73,0.67,1.94,1.21,0.47,2.05,2.52,4.74
2020-07-05 14:00:00+00:00,219.11,16.88,204.22,23.03,18.59,0.67,1.96,1.16,0.53,1.56,1.61,4.87
2020-07-05 15:00:00+00:00,203.36,3.15,201.05,21.87,18.41,0.67,2.02,1.13,0.52,1.52,1.60,4.73
2020-07-05 16:00:00+00:00,162.18,12.85,155.21,21.41,18.10,0.67,2.01,1.14,0.45,1.52,1.60,4.63
2020-07-05 17:00:00+00:00,194.86,132.00,151.65,21.29,18.24,0.67,1.93,1.12,0.46,1.54,1.62,4.80
2020-07-05 18:00:00+00:00,133.29,297.64,65.12,21.56,18.31,0.67,1.94,1.25,0.46,1.54,1.60,4.75
2020-07-05 19:00:00+00:00,13.18,0.14,13.16,20.49,18.41,0.67,1.91,1.12,0.45,1.63,1.79,4.75
2020-07-05 20:00:00+00:00,-0.52,-0.38,-0.53,19.08,20.21,0.67,2.04,1.12,0.47,2.13,3.24,4.55
2020-07-05 21:00:00+00:00,-1.11,-0.38,-1.15,18.07,20.95,0.67,1.90,1.11,0.57,2.43,3.68,4.52
2020-07-05 22:00:00+00:00,-1.21,-0.43,-1.29,16.34,22.37,0.67,1.91,1.11,0.47,2.93,4.89,4.42
2020-07-05 23:00:00+00:00,-1.32,-0.44,-1.38,14.47,23.95,0.67,1.92,1.21,0.44,3.42,5.93,4.42
2020-07-06 00:00:00+00:00,-1.38,-0.47,-1.43,13.39,25.11,0.67,1.97,1.14,0.48,3.74,6.62,4.52
2020-07-06 01:00:00+00:00,-1.38,-0.50,-1.41,12.59,25.31,0.67,1.87,1.12,0.44,3.95,7.15,4.25
2020-07-06 02:00:00+00:00,-1.34,-0.47,-1.33,11.78,26.27,0.67,1.89,1.11,0.47,4.00,7.68,4.57
2020-07-06 03:00:00+00:00,0.17,-0.47,0.21,11.20,29.41,0.67,2.02,1.10,0.71,4.37,7.92,6.47
2020-07-06 04:00:00+00:00,39.51,83.78,29.71,10.73,30.19,0.70,2.15,1.05,0.49,4.93,9.27,5.60
2020-07-06 05:00:00+00:00,172.87,404.95,77.01,11.20,35.31,1.03,2.50,0.17,0.46,7.02,13.12,4.99
2020-07-06 06:00:00+00:00,342.24,630.01,99.31,12.79,33.16,1.03,1.98,0.17,0.63,5.99,11.16,6.13
2020-07-06 07:00:00+00:00,478.95,603.56,159.32,14.25,33.83,1.15,2.56,0.28,0.85,5.59,8.82,8.32
2020-07-06 08:00:00+00:00,444.89,238.81,288.43,15.30,31.36,1.19,2.95,0.25,1.04,4.99,6.86,7.70
2020-07-06 09:00:00+00:00,574.31,325.70,318.40,16.34,30.61,1.09,3.04,0.28,1.40,4.66,6.03,7.89
2020-07-06 10:00:00+00:00,604.86,349.73,303.00,17.46,27.59,0.96,2.65,0.25,1.29,4.05,3.93,8.11
2020-07-06 11:00:00+00:00,596.83,280.38,341.28,18.26,27.50,1.13,2.80,0.35,1.28,3.97,3.52,8.11
2020-07-06 12:00:00+00:00,605.99,309.58,324.23,19.20,26.88,1.51,2.88,0.28,1.00,3.47,3.43,7.99
2020-07-06 13:00:00+00:00,469.15,152.28,336.99,19.33,26.85,1.43,2.82,0.18,1.11,3.58,3.47,7.97
2020-07-06 14:00:00+00:00,734.47,712.84,189.40,19.80,24.87,1.10,2.68,0.29,1.08,3.06,2.57,7.89
2020-07-06 15:00:00+00:00,638.69,763.31,140.84,19.92,23.03,0.85,2.67,0.18,1.08,1.99,2.19,7.74
2020-07-06 16:00:00+00:00,472.35,695.86,114.83,19.82,22.82,0.64,2.58,0.32,1.12,1.84,2.31,7.70
2020-07-06 17:00:00+00:00,321.11,687.69,76.37,19.36,21.00,0.55,2.08,0.14,0.94,1.79,2.19,7.20
2020-07-06 18:00:00+00:00,142.72,442.70,51.92,18.57,21.58,0.57,2.05,0.15,0.81,2.14,3.40,6.40
2020-07-06 19:00:00+00:00,28.54,124.28,17.78,17.39,22.34,0.55,2.02,0.10,0.57,2.84,4.57,5.55
2020-07-06 20:00:00+00:00,-0.94,-0.48,-0.90,15.88,22.34,0.55,1.94,0.03,0.53,3.08,5.84,4.30
2020-07-06 21:00:00+00:00,-1.52,-0.44,-1.43,14.73,23.62,0.55,1.93,0.15,0.50,3.46,6.48,4.39
2020-07-06 22:00:00+00:00,-1.48,-0.45,-1.38,14.04,24.31,0.55,1.96,0.03,0.53,3.64,7.13,4.39
2020-07-06 23:00:00+00:00,-1.43,-0.46,-1.33,13.30,25.78,0.55,2.11,0.04,0.62,4.09,7.82,4.48
2020-07-07 00:00:00+00:00,-1.45,-0.45,-1.30,12.85,26.23,0.55,1.99,0.04,0.54,4.34,8.10,4.65
2020-07-07 01:00:00+00:00,-1.40,-0.55,-1.28,12.38,26.29,0.55,1.99,0.04,0.52,4.45,8.27,4.46
2020-07-07 02:00:00+00:00,-1.39,-0.54,-1.27,12.00,26.87,0.55,1.98,0.15,0.52,4.51,8.65,4.52
2020-07-07 03:00:00+00:00,-0.13,-0.53,-0.02,11.11,29.48,0.55,2.15,0.27,0.54,4.73,9.22,5.83
2020-07-07 04:00:00+00:00,41.16,187.19,20.73,11.57,31.95,0.78,2.78,0.08,0.51,5.13,9.96,6.43
2020-07-07 05:00:00+00:00,175.97,565.35,47.24,12.86,36.84,0.83,2.01,0.15,0.92,7.47,13.19,6.25
2020-07-07 06:00:00+00:00,343.12,738.02,62.12,14.19,35.11,0.82,2.17,0.26,0.66,5.74,11.49,7.84
2020-07-07 07:00:00+00:00,513.77,824.95,74.98,16.62,32.72,0.96,2.32,0.79,0.88,4.49,8.21,8.82
2020-07-07 08:00:00+00:00,672.32,847.52,105.83,17.57,29.17,1.06,2.49,0.94,1.17,4.25,4.91,8.19
2020-07-07 09:00:00+00:00,586.35,504.51,192.92,18.03,28.12,1.34,2.67,0.93,1.01,4.08,3.67,8.21
2020-07-07 10:00:00+00:00,765.66,606.23,243.92,19.04,27.01,1.25,2.47,1.07,0.90,3.89,3.43,7.74
2020-07-07 11:00:00+00:00,888.87,835.64,136.58,19.50,26.78,1.07,2.24,0.30,0.89,3.85,3.45,8.55
2020-07-07 12:00:00+00:00,918.50,885.12,125.14,20.40,26.26,1.23,2.31,0.54,1.42,4.05,3.12,7.39
2020-07-07 13:00:00+00:00,871.58,918.56,89.52,21.24,26.38,1.11,2.10,0.22,1.10,3.99,3.20,8.52
2020-07-07 14:00:00+00:00,772.20,891.36,86.86,22.33,25.92,1.28,2.17,0.20,1.12,3.63,2.36,8.85
2020-07-07 15:00:00+00:00,638.84,861.48,76.70,23.07,27.20,1.32,2.44,0.24,1.33,3.60,2.35,9.67
2020-07-07 16:00:00+00:00,477.86,794.03,71.56,23.32,26.32,1.13,2.05,0.18,1.29,2.01,2.53,10.82
2020-07-07 17:00:00+00:00,302.67,671.14,64.13,23.77,22.67,1.02,2.06,0.26,0.92,1.71,2.05,8.42
2020-07-07 18:00:00+00:00,150.33,525.33,43.69,23.87,21.44,0.83,1.99,0.17,0.72,1.58,1.98,7.90
2020-07-07 19:00:00+00:00,28.92,151.35,16.17,22.27,19.07,0.55,1.89,0.10,0.58,1.49,1.85,6.35
2020-07-07 20:00:00+00:00,-1.13,-0.49,-1.16,20.13,18.58,0.55,1.84,0.03,0.53,1.96,3.08,4.46
2020-07-07 21:00:00+00:00,-1.46,-0.43,-1.49,18.73,19.68,0.55,1.86,0.03,0.54,2.28,3.74,4.68
2020-07-07 22:00:00+00:00,-1.43,-0.50,-1.38,17.49,21.16,0.55,1.93,0.03,0.52,2.76,4.76,4.45
2020-07-07 23:00:00+00:00,-1.35,-0.44,-1.35,16.41,21.68,0.55,1.87,0.14,0.52,2.88,5.27,4.32
2020-07-08 00:00:00+00:00,-1.36,-0.46,-1.28,15.61,22.68,0.55,1.85,0.03,0.52,3.26,5.92,4.49
2020-07-08 01:00:00+00:00,-1.35,-0.57,-1.22,15.06,23.38,0.55,1.86,0.03,0.53,3.38,6.38,4.47
2020-07-08 02:00:00+00:00,-1.32,-0.63,-1.20,14.12,24.20,0.55,1.98,0.03,0.61,3.60,7.00,4.30
2020-07-08 03:00:00+00:00,-0.31,-0.53,-0.25,13.15,26.40,0.55,1.88,0.05,0.53,3.67,7.30,6.20
2020-07-08 04:00:00+00:00,24.50,64.87,18.96,12.84,28.26,0.77,2.19,0.53,0.50,4.02,8.09,5.86
2020-07-08 05:00:00+00:00,142.53,356.54,53.26,13.37,31.57,0.73,2.16,0.05,0.55,5.78,11.20,5.02
2020-07-08 06:00:00+00:00,319.61,640.67,77.57,15.19,31.87,0.73,2.13,0.27,0.76,4.97,9.72,7.02
2020-07-08 07:00:00+00:00,506.13,722.31,125.75,17.61,29.92,1.27,2.49,0.41,1.28,3.36,6.25,8.39
2020-07-08 08:00:00+00:00,634.63,653.91,190.83,19.16,28.91,1.42,2.67,0.53,1.48,3.70,4.33,8.29
2020-07-08 09:00:00+00:00,771.90,746.19,187.25,21.04,29.82,1.57,3.25,0.81,1.38,3.64,4.07,8.56
2020-07-08 10:00:00+00:00,833.29,693.68,235.85,22.51,28.40,1.29,3.40,0.30,1.26,3.25,3.63,8.71
2020-07-08 11:00:00+00:00,750.24,245.60,517.28,23.98,28.14,1.33,2.54,0.49,1.04,3.12,3.71,9.28
2020-07-08 12:00:00+00:00,598.68,100.24,500.07,24.36,28.29,1.44,2.71,0.21,1.01,3.22,3.73,9.33
2020-07-08 13:00:00+00:00,802.34,506.04,368.99,25.45,31.01,1.40,2.70,0.25,1.46,3.01,3.55,11.87
2020-07-08 14:00:00+00:00,761.83,650.91,259.44,25.95,31.82,1.30,2.73,0.45,1.83,2.59,2.80,13.23
2020-07-08 15:00:00+00:00,547.12,534.51,199.50,26.29,31.39,1.28,2.58,0.66,1.61,2.72,2.69,13.10
2020-07-08 16:00:00+00:00,414.26,554.36,135.81,26.28,32.51,1.53,2.35,0.56,1.45,2.39,2.55,14.93
2020-07-08 17:00:00+00:00,249.22,421.63,97.15,26.10,25.81,1.06,2.26,0.13,0.90,1.62,2.29,10.94
